gameid	 time	 roundNum	 condition	 nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs 	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
2500-5	1447426787551	32	colorAndSize	big_red_flower	target	3	1	small_purple_flower	distractor	1	2	small_purple_flower	distractor	2	3	1	1	0	red		1447426786406	red	False	True	False	flower	big	red
2500-5	1447426791701	33	colorOnly	small_blue_book	target	2	2	small_black_book	distractor	3	1	big_black_book	distractor	1	3	1	1	0	blue		1447426790553	blue	False	True	False	book	small	blue
2500-5	1447426796077	34	filler	broccoli	target	1	2	binoculars	distractor	3	3	lobster	distractor	2	1	1	1	0	green		1447426795109	green	False	False	False	broccoli	NA	NA
2500-5	1447426800264	35	sizeOnly	big_red_chair	target	1	3	small_red_chair	distractor	3	2	small_green_chair	distractor	2	1	1	1	0	big		1447426798997	big	True	False	False	chair	big	red
2500-5	1447426804511	36	colorAndSize	big_orange_cap	target	2	1	small_blue_cap	distractor	1	2	small_blue_cap	distractor	3	3	1	1	0	yellow		1447426803558	yellow	False	False	False	cap	big	orange
2500-5	1447426809582	37	filler	motorcycle	target	2	1	garlic	distractor	3	3	snowflake	distractor	1	2	1	1	0	wheels		1447426808566	wheels	False	False	False	motorcycle	NA	NA
2500-5	1447426813726	38	filler	ketchup	target	1	1	pumpkin	distractor	3	2	rhinoceros	distractor	2	3	1	1	0	red		1447426812771	red	False	False	False	ketchup	NA	NA
2500-5	1447426818502	39	colorOnly	small_white_phone	target	3	1	small_pink_phone	distractor	1	3	big_pink_phone	distractor	2	2	1	1	0	white		1447426817587	white	False	True	False	phone	small	white
2500-5	1447426823350	40	colorAndSize	big_black_avocado	target	3	3	small_green_avocado	distractor	2	1	small_green_avocado	distractor	1	2	1	1	0	black		1447426822150	black	False	True	False	avocado	big	black
2500-5	1447426830510	41	colorAndSize	small_black_comb	target	1	3	big_blue_comb	distractor	3	1	big_blue_comb	distractor	2	2	1	1	0	smallest		1447426829287	smallest	False	False	False	comb	small	black
2500-5	1447426835171	42	filler	bear	target	2	3	zucchini	distractor	3	1	hotdog	distractor	1	2	1	1	0	animal		1447426833917	animal	False	False	False	bear	NA	NA
2500-5	1447426839878	43	colorAndSize	big_purple_bike	target	3	2	small_red_bike	distractor	1	3	small_red_bike	distractor	2	1	1	1	0	purple		1447426838889	purple	False	True	False	bike	big	purple
2500-5	1447426843758	44	sizeOnly	big_blue_tack	target	1	1	small_blue_tack	distractor	2	3	small_red_tack	distractor	3	2	1	1	0	big		1447426842529	big	True	False	False	tack	big	blue
2500-5	1447426848790	45	filler	santahat	target	3	1	rubberduck	distractor	2	2	coconut	distractor	1	3	1	1	0	red		1447426847808	red	False	False	False	santahat	NA	NA
2500-5	1447426853326	46	filler	mailbox	target	2	1	cherries	distractor	3	3	teddybear	distractor	1	2	1	1	0	blue		1447426852426	blue	False	False	False	mailbox	NA	NA
2500-5	1447426857414	47	filler	broccoli	target	1	3	watermelon	distractor	2	2	snowflake	distractor	3	1	1	1	0	green		1447426856082	green	False	False	False	broccoli	NA	NA
2500-5	1447426863767	48	filler	clarinet	target	3	1	rhinoceros	distractor	1	3	tophat	distractor	2	2	1	1	0	instrument		1447426862465	instrument	False	False	False	clarinet	NA	NA
2500-5	1447426867895	49	sizeOnly	big_black_turtle	target	1	3	small_brown_turtle	distractor	2	1	small_black_turtle	distractor	3	2	1	1	0	big		1447426866596	big	True	False	False	turtle	big	black
2500-5	1447426872911	50	filler	lime	target	3	1	sheep	distractor	2	2	polarbear	distractor	1	3	1	1	0	eat		1447426871082	eat	False	False	False	lime	NA	NA
2500-5	1447426877806	51	filler	snake	target	2	3	lobster	distractor	3	1	trumpet	distractor	1	2	1	1	0	slither		1447426876306	slither	False	False	False	snake	NA	NA
2500-5	1447426882806	52	filler	watermelon	target	3	1	clarinet	distractor	2	3	snowflake	distractor	1	2	1	1	0	seeds		1447426881649	seeds	False	False	False	watermelon	NA	NA
2500-5	1447426887591	53	colorOnly	small_white_shoe	target	2	2	big_yellow_shoe	distractor	3	1	small_yellow_shoe	distractor	1	3	1	1	0	white		1447426886671	white	False	True	False	shoe	small	white
2500-5	1447426897103	54	sizeOnly	big_pink_hairdryer	target	2	3	small_purple_hairdryer	distractor	1	1	small_pink_hairdryer	distractor	3	2	1	1	0	big		1447426890366	big	True	False	False	hairdryer	big	pink
2500-5	1447426901416	55	filler	lime	target	3	2	raspberry	distractor	1	1	basketball	distractor	2	3	1	1	0	green		1447426900342	green	False	False	False	lime	NA	NA
2500-5	1447426907543	56	filler	football	target	1	1	fireextinguisher	distractor	3	3	polarbear	distractor	2	2	1	1	0	sport		1447426906457	sport	False	False	False	football	NA	NA
2500-5	1447426917271	57	filler	bear	target	3	1	dresser	distractor	1	2	toilet	distractor	2	3	1	1	0	growl		1447426916197	growl	False	False	False	bear	NA	NA
2500-5	1447426923631	58	filler	snowflake	target	3	2	fox	distractor	2	3	lion	distractor	1	1	1	1	0	white		1447426922323	white	False	False	False	snowflake	NA	NA
2500-5	1447426928319	59	filler	carrot	target	1	3	kiwi	distractor	3	2	cherries	distractor	2	1	1	1	0	orange		1447426926956	orange	False	False	False	carrot	NA	NA
2500-5	1447426934193	60	filler	toilet	target	3	2	cactus	distractor	1	3	fox	distractor	2	1	1	1	0	bathroom		1447426933013	bathroom	False	False	False	toilet	NA	NA
2500-5	1447426942079	61	filler	rhinoceros	target	2	2	watermelon	distractor	1	3	penguin	distractor	3	1	1	1	0	four legs		1447426940616	four legs	False	False	False	rhinoceros	NA	NA
2500-5	1447426952720	62	filler	firetruck	target	1	1	cherries	distractor	3	3	bear	distractor	2	2	1	1	0	truck		1447426951352	truck	False	False	False	firetruck	NA	NA
2500-5	1447426959080	63	filler	crocodile	target	3	1	tophat	distractor	2	3	bulldozer	distractor	1	2	1	1	0	bite		1447426957769	bite	False	False	False	crocodile	NA	NA
2500-5	1447426964688	64	filler	feather	target	3	1	violin	distractor	1	3	car	distractor	2	2	1	1	0	tickle		1447426962849	tickle	False	False	False	feather	NA	NA
2500-5	1447426968736	65	filler	mailbox	target	3	3	ketchup	distractor	1	2	binoculars	distractor	2	1	1	1	0	blue		1447426967311	blue	False	False	False	mailbox	NA	NA
2500-5	1447426973376	66	colorAndSize	small_purple_bracelet	target	1	2	big_green_bracelet	distractor	3	3	big_green_bracelet	distractor	2	1	1	1	0	purple		1447426972382	purple	False	True	False	bracelet	small	purple
2500-5	1447426977992	67	sizeOnly	big_purple_billiardball	target	3	3	small_orange_billiardball	distractor	2	2	small_purple_billiardball	distractor	1	1	1	1	0	big		1447426976562	big	True	False	False	billiardball	big	purple
2500-5	1447426982551	68	colorOnly	big_yellow_balloon	target	2	3	big_pink_balloon	distractor	3	2	small_pink_balloon	distractor	1	1	1	1	0	yellow		1447426981068	yellow	False	True	False	balloon	big	yellow
2500-5	1447426987544	69	filler	horse	target	2	1	orange	distractor	3	3	tennisball	distractor	1	2	1	1	0	animal		1447426986327	animal	False	False	False	horse	NA	NA
2500-5	1447426991536	70	filler	fireextinguisher	target	3	3	gloves	distractor	2	1	orange	distractor	1	2	1	1	0	red		1447426989945	red	False	False	False	fireextinguisher	NA	NA
2500-5	1447426995584	71	sizeOnly	big_brown_jacket	target	3	1	small_brown_jacket	distractor	2	2	small_green_jacket	distractor	1	3	1	1	0	big		1447426994442	big	True	False	False	jacket	big	brown
2500-5	1447427002239	72	filler	piano	target	1	3	tooth	distractor	3	1	television	distractor	2	2	1	1	0	play		1447427000569	play	False	False	False	piano	NA	NA
2500-5	1447427007786	73	filler	strawberry	target	2	2	firehydrant	distractor	3	1	sheep	distractor	1	3	1	1	0	fruit		1447427006449	fruit	False	False	False	strawberry	NA	NA
2500-5	1447427016794	74	filler	teddybear	target	3	2	tomato	distractor	1	1	tennisball	distractor	2	3	1	1	0	child		1447427015162	child	False	False	False	teddybear	NA	NA
2500-5	1447427021680	75	filler	cherries	target	3	3	penguin	distractor	1	1	bear	distractor	2	2	1	1	0	fruit		1447427020312	fruit	False	False	False	cherries	NA	NA
2500-5	1447427028882	76	filler	cactus	target	2	1	cherries	distractor	3	2	rubberduck	distractor	1	3	1	1	0	prick		1447427027708	prick	False	False	False	cactus	NA	NA
2500-5	1447427035912	77	filler	bulldozer	target	3	1	watermelon	distractor	1	2	binoculars	distractor	2	3	1	1	0	construct		1447427034598	construct	False	False	False	bulldozer	NA	NA
2500-5	1447427043128	78	filler	gloves	target	1	2	dresser	distractor	2	1	orange	distractor	3	3	1	1	0	winter		1447427042010	winter	False	False	False	gloves	NA	NA
2500-5	1447427047907	79	filler	crocodile	target	3	1	coconut	distractor	1	2	watermelon	distractor	2	3	1	1	0	bite		1447427046684	bite	False	False	False	crocodile	NA	NA
2500-5	1447427051410	80	colorOnly	big_red_toothbrush	target	2	1	big_blue_toothbrush	distractor	1	2	small_blue_toothbrush	distractor	3	3	1	1	0	red		1447427050087	red	False	True	False	toothbrush	big	red
2500-5	1447427063330	81	filler	car	distractor	2	3	cherries	target	1	1	lemon	distractor	3	2	1	1	0	red		1447427058492	red	False	False	False	car	NA	NA
2500-5	1447427064345	82	filler	cherries	distractor	3	1	grapefruit	target	1	3	garbagecan	distractor	2	2	0	0	0				NA	False	False	False	cherries	NA	NA
2500-5	1447427064688	83	filler	toilet	target	3	1	kitten	distractor	1	3	garbagecan	distractor	2	2	0	0	0				NA	False	False	False	toilet	NA	NA
2500-5	1447427071817	84	filler	sheep	target	1	1	schoolbus	distractor	3	2	carrot	distractor	2	3	1	1	0	fur		1447427070518	fur	False	False	False	sheep	NA	NA
2500-5	1447427084505	85	filler	snowflake	target	2	3	tennisball	distractor	1	1	lime	distractor	3	2	1	1	0	spikey		1447427082245	spikey	False	False	False	snowflake	NA	NA
2500-5	1447427091105	86	filler	violin	target	3	2	motorcycle	distractor	2	1	crocodile	distractor	1	3	1	1	0	strings		1447427089428	strings	False	False	False	violin	NA	NA
2500-5	1447427097457	87	filler	toilet	target	1	2	basketball	distractor	2	3	banana	distractor	3	1	1	1	0	flush		1447427096357	flush	False	False	False	toilet	NA	NA
2500-5	1447427102425	88	colorOnly	big_blue_folder	target	1	3	big_green_folder	distractor	3	2	small_green_folder	distractor	2	1	1	1	0	blue		1447427100291	blue	False	True	False	folder	big	blue
2500-5	1447427107281	89	colorOnly	small_purple_rug	target	3	3	small_blue_rug	distractor	1	2	big_blue_rug	distractor	2	1	1	1	0	purple		1447427106117	purple	False	True	False	rug	small	purple
2500-5	1447427113161	90	filler	orange	target	1	1	violin	distractor	2	3	snowflake	distractor	3	2	1	1	0	fruit		1447427111958	fruit	False	False	False	orange	NA	NA
2500-5	1447427120561	91	filler	penguin	target	3	3	kiwi	distractor	1	1	flamingo	distractor	2	2	1	1	0	white		1447427118835	white	False	False	False	penguin	NA	NA
2500-5	1447427125562	92	sizeOnly	small_white_teacup	target	3	3	big_white_teacup	distractor	2	1	big_pink_teacup	distractor	1	2	1	1	0	small		1447427124304	small	True	False	False	teacup	small	white
2500-5	1447427130433	93	sizeOnly	small_pink_bucket	target	1	2	big_red_bucket	distractor	3	3	big_pink_bucket	distractor	2	1	1	1	0	small		1447427129124	small	True	False	False	bucket	small	pink
2500-5	1447427136434	94	filler	bulldozer	target	3	3	rhinoceros	distractor	2	1	ketchup	distractor	1	2	1	1	0	dirt		1447427135150	dirt	False	False	False	bulldozer	NA	NA
2500-5	1447427141826	95	filler	smokedetector	target	2	3	snake	distractor	1	2	coconut	distractor	3	1	1	1	0	smoke		1447427140483	smoke	False	False	False	smokedetector	NA	NA
2500-5	1447427147321	96	filler	pumpkin	target	2	3	kiwi	distractor	3	2	tophat	distractor	1	1	1	1	0	orange		1447427145974	orange	False	False	False	pumpkin	NA	NA
2500-5	1447427151530	97	filler	piano	target	1	2	horse	distractor	3	1	banana	distractor	2	3	1	1	0	play		1447427150417	play	False	False	False	piano	NA	NA
2500-5	1447427156522	98	filler	mailbox	target	1	2	garbagecan	distractor	3	3	fireextinguisher	distractor	2	1	1	1	0	blue		1447427154214	blue	False	False	False	mailbox	NA	NA
2500-5	1447427166962	99	filler	car	target	3	2	firetruck	distractor	2	3	lobster	distractor	1	1	1	1	0	black		1447427162626	black	False	False	False	car	NA	NA
2500-5	1447427172411	100	colorAndSize	big_purple_coathanger	target	2	3	small_orange_coathanger	distractor	1	2	small_orange_coathanger	distractor	3	1	1	1	0	purple		1447427171073	purple	False	True	False	coathanger	big	purple
2500-5	1447427176874	101	colorOnly	big_blue_cushion	target	1	3	big_orange_cushion	distractor	3	2	small_orange_cushion	distractor	2	1	1	1	0	blue		1447427175425	blue	False	True	False	cushion	big	blue
2500-5	1447427183074	102	filler	iguana	target	1	1	camera	distractor	2	3	eggplant	distractor	3	2	1	1	0	green		1447427181673	green	False	False	False	iguana	NA	NA
2500-5	1447427188466	103	filler	firehydrant	target	1	2	clarinet	distractor	2	1	snake	distractor	3	3	1	1	0	red		1447427185906	red	False	False	False	firehydrant	NA	NA
2500-5	1447427194354	104	filler	chick	target	1	2	schoolbus	distractor	2	3	binoculars	distractor	3	1	1	1	0	animal		1447427193176	animal	False	False	False	chick	NA	NA
2500-5	1447427199098	105	colorAndSize	small_purple_butterfly	target	2	2	big_blue_butterfly	distractor	3	3	big_blue_butterfly	distractor	1	1	1	1	0	small		1447427197889	small	True	False	False	butterfly	small	purple
2500-5	1447427203738	106	filler	zucchini	target	1	1	penguin	distractor	3	3	strawberry	distractor	2	2	1	1	0	green		1447427202679	green	False	False	False	zucchini	NA	NA
2500-5	1447427209331	107	filler	television	target	3	2	bear	distractor	1	3	santahat	distractor	2	1	1	1	0	watch		1447427207885	watch	False	False	False	television	NA	NA
2500-5	1447427213970	108	filler	tennisball	target	3	1	kiwi	distractor	2	2	coconut	distractor	1	3	1	1	0	yellow		1447427213056	yellow	False	False	False	tennisball	NA	NA
